hsa,kegg_id,drug_name,drug_concept,year
hsa04911,dr:D02425,Carbutamide,chemical_mesh_d002271,1956
hsa04911,dr:D02430,gliquidone,chemical_mesh_c010969,1975
hsa04911,dr:D02693,Devazepide,chemical_mesh_d020109,1987
hsa04911,dr:D04739,linogliride,chemical_mesh_c044425,1984
hsa04911,dr:D07118,glisoxepide,chemical_mesh_c100171,1971
hsa04912,dr:D08635,acetyl-2-naphthylalanyl-3-chlorophenylalanyl-1-oxohexadecyl-seryl-4-aminophenylalanyl(hydroorotyl)-4-aminophenylalanyl(carbamoyl)-leucyl-ILys-prolyl-alaninamide,chemical_mesh_c431566,2001
hsa04914,dr:D00066,Progesterone,chemical_mesh_d011374,1936
hsa04914,dr:D00182,Norethindrone,chemical_mesh_d009640,1957
hsa04914,dr:D00289,Danazol,chemical_mesh_d003613,1950
hsa04914,dr:D00585,Mifepristone,chemical_mesh_d015735,1982
hsa04914,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258,1958
hsa04914,dr:D00952,Megestrol Acetate,chemical_mesh_d019290,1964
hsa04914,dr:D00954,Levonorgestrel,chemical_mesh_d016912,1970
hsa04914,dr:D01159,Gestonorone Caproate,chemical_mesh_d005866,1968
hsa04914,dr:D01217,Dydrogesterone,chemical_mesh_d004394,1961
hsa04914,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040,1962
hsa04914,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715,1955
hsa04914,dr:D01374,Allylestrenol,chemical_mesh_d000500,1960
hsa04914,dr:D01580,Lynestrenol,chemical_mesh_d008234,1961
hsa04914,dr:D02367,Desogestrel,chemical_mesh_d017135,1976
hsa04914,dr:D02996,asoprisnil,chemical_mesh_c488516,1998
hsa04914,dr:D03799,dienogest,chemical_mesh_c023635,1979
hsa04914,dr:D03917,drospirenone,chemical_mesh_c035144,1982
hsa04914,dr:D04104,etonogestrel,chemical_mesh_c044815,1983
hsa04914,dr:D04316,Gestodene,chemical_mesh_c033273,1981
hsa04914,dr:D04885,Medrogestone,chemical_mesh_d008524,1966
hsa04914,dr:D05205,norelgestromin,chemical_mesh_c449219,1988
hsa04914,dr:D05207,Norethynodrel,chemical_mesh_d009641,1957
hsa04914,dr:D05209,norgestimate,chemical_mesh_c017576,1977
hsa04914,dr:D05679,quingestanol,chemical_mesh_c100039,1967
hsa04914,dr:D06197,Org 30659,chemical_mesh_c097629,1992
hsa04914,dr:D06235,trimegestone,chemical_mesh_c050319,1984
hsa04914,dr:D07096,aglepristone,chemical_mesh_c419063,2000
hsa04914,dr:D07968,Flurogestone Acetate,chemical_mesh_d003425,1968
hsa04914,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326,1949
hsa04914,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525,1960
hsa04914,dr:D08167,Megestrol,chemical_mesh_d008535,1964
hsa04914,dr:D08281,nomegestrol acetate,chemical_mesh_c038501,1983
hsa04914,dr:D08285,norethindrone enanthate,chemical_mesh_c024319,1968
hsa04914,dr:D08431,Promegestone,chemical_mesh_d011397,1974
hsa04914,dr:D09567,ulipristal,chemical_mesh_c094854,1993
hsa04914,dr:D09571,onapristone,chemical_mesh_c053238,1989
hsa04914,dr:D09687,ulipristal acetate,chemical_mesh_c555622,2009
hsa04914,dr:D09972,telapristone acetate,chemical_mesh_c461063,2004
hsa04914,dr:D10986,ST 1435,chemical_mesh_c029167,1976
hsa04915,dr:D00066,Progesterone,chemical_mesh_d011374,1936
hsa04915,dr:D00067,Estrone,chemical_mesh_d004970,1934
hsa04915,dr:D00105,Estradiol,chemical_mesh_d004958,1937
hsa04915,dr:D00182,Norethindrone,chemical_mesh_d009640,1957
hsa04915,dr:D00185,Estriol,chemical_mesh_d004964,1934
hsa04915,dr:D00269,Chlorotrianisene,chemical_mesh_d002741,1951
hsa04915,dr:D00289,Danazol,chemical_mesh_d003613,1950
hsa04915,dr:D00312,estrone sulfate,chemical_mesh_c017296,1945
hsa04915,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997,1946
hsa04915,dr:D00575,Mestranol,chemical_mesh_d008656,1963
hsa04915,dr:D00576,Quinestrol,chemical_mesh_d011800,1966
hsa04915,dr:D00577,Diethylstilbestrol,chemical_mesh_d004054,1939
hsa04915,dr:D00585,Mifepristone,chemical_mesh_d015735,1982
hsa04915,dr:D00898,Dienestrol,chemical_mesh_d004028,1944
hsa04915,dr:D00946,fosfestrol,chemical_mesh_c004955,1955
hsa04915,dr:D00948,estropipate,chemical_mesh_c009927,1952
hsa04915,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258,1958
hsa04915,dr:D00952,Megestrol Acetate,chemical_mesh_d019290,1964
hsa04915,dr:D00954,Levonorgestrel,chemical_mesh_d016912,1970
hsa04915,dr:D00966,Tamoxifen,chemical_mesh_d013629,1973
hsa04915,dr:D00967,Toremifene,chemical_mesh_d017312,1975
hsa04915,dr:D01159,Gestonorone Caproate,chemical_mesh_d005866,1968
hsa04915,dr:D01217,Dydrogesterone,chemical_mesh_d004394,1961
hsa04915,dr:D01265,epitiostanol,chemical_mesh_c002976,1968
hsa04915,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040,1962
hsa04915,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715,1955
hsa04915,dr:D01374,Allylestrenol,chemical_mesh_d000500,1960
hsa04915,dr:D01414,Ethylestrenol,chemical_mesh_d005032,1961
hsa04915,dr:D01580,Lynestrenol,chemical_mesh_d008234,1961
hsa04915,dr:D01602,mepitiostane,chemical_mesh_c006242,1974
hsa04915,dr:D01617,estradiol dipropionate,chemical_mesh_c023482,1947
hsa04915,dr:D01639,tibolone,chemical_mesh_c027385,1986
hsa04915,dr:D01641,Hexestrol,chemical_mesh_d006589,1945
hsa04915,dr:D01853,TAT 59,chemical_mesh_c064635,1990
hsa04915,dr:D01953,estradiol 3-benzoate,chemical_mesh_c074283,1937
hsa04915,dr:D02217,Raloxifene Hydrochloride,chemical_mesh_d020849,1983
hsa04915,dr:D02367,Desogestrel,chemical_mesh_d017135,1976
hsa04915,dr:D02996,asoprisnil,chemical_mesh_c488516,1998
hsa04915,dr:D03062,bazedoxifene,chemical_mesh_c447119,1978
hsa04915,dr:D03799,dienogest,chemical_mesh_c023635,1979
hsa04915,dr:D03911,droloxifene,chemical_mesh_c038345,1982
hsa04915,dr:D03917,drospirenone,chemical_mesh_c035144,1982
hsa04915,dr:D04041,Equilin,chemical_mesh_d004857,1936
hsa04915,dr:D04063,estradiol 17 beta-cypionate,chemical_mesh_c007630,1955
hsa04915,dr:D04104,etonogestrel,chemical_mesh_c044815,1983
hsa04915,dr:D04162,Fenretinide,chemical_mesh_d017313,1979
hsa04915,dr:D04316,Gestodene,chemical_mesh_c033273,1981
hsa04915,dr:D04496,idoxifene,chemical_mesh_c071362,1989
hsa04915,dr:D04885,Medrogestone,chemical_mesh_d008524,1966
hsa04915,dr:D05106,Nafoxidine,chemical_mesh_d009256,1968
hsa04915,dr:D05192,Nitromifene,chemical_mesh_d009594,1974
hsa04915,dr:D05679,quingestanol,chemical_mesh_c100039,1967
hsa04915,dr:D06197,Org 30659,chemical_mesh_c097629,1992
hsa04915,dr:D06235,trimegestone,chemical_mesh_c050319,1984
hsa04915,dr:D06245,trioxifene,chemical_mesh_c014934,1979
hsa04915,dr:D06551,afimoxifene,chemical_mesh_c016601,1979
hsa04915,dr:D06554,17-(dimethylaminoethylamino)-17-demethoxygeldanamycin,chemical_mesh_c448659,1984
hsa04915,dr:D06650,tanespimycin,chemical_mesh_c112765,1995
hsa04915,dr:D07096,aglepristone,chemical_mesh_c419063,2000
hsa04915,dr:D07121,alfatradiol,chemical_mesh_c519808,1955
hsa04915,dr:D07221,promestriene,chemical_mesh_c013657,1976
hsa04915,dr:D07920,estriol succinate,chemical_mesh_c009341,1961
hsa04915,dr:D07968,Flurogestone Acetate,chemical_mesh_d003425,1968
hsa04915,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326,1949
hsa04915,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525,1960
hsa04915,dr:D08167,Megestrol,chemical_mesh_d008535,1964
hsa04915,dr:D08281,nomegestrol acetate,chemical_mesh_c038501,1983
hsa04915,dr:D08285,norethindrone enanthate,chemical_mesh_c024319,1968
hsa04915,dr:D08409,Dehydroepiandrosterone,chemical_mesh_d003687,1946
hsa04915,dr:D08431,Promegestone,chemical_mesh_d011397,1974
hsa04915,dr:D08910,Clomiphene,chemical_mesh_d002996,1960
hsa04915,dr:D08958,Ospemifene,chemical_mesh_c119141,1990
hsa04915,dr:D09567,ulipristal,chemical_mesh_c094854,1993
hsa04915,dr:D09687,ulipristal acetate,chemical_mesh_c555622,2009
hsa04915,dr:D10876,Enclomiphene,chemical_mesh_d064695,1976
hsa04915,dr:D10986,ST 1435,chemical_mesh_c029167,1976
hsa04915,dr:D11513,Estetrol,chemical_mesh_d004953,1968
hsa04916,dr:D00073,hydroquinone,chemical_mesh_c031927,1919
hsa04917,dr:D00780,Bromocriptine,chemical_mesh_d001971,1970
hsa04917,dr:D01348,dironyl,chemical_mesh_c006208,1974
hsa04918,dr:D00401,Methimazole,chemical_mesh_d008713,1949
hsa04918,dr:D00562,Propylthiouracil,chemical_mesh_d011441,1946
hsa04918,dr:D07231,Methylthiouracil,chemical_mesh_d008779,1945
hsa04918,dr:D07616,Carbimazole,chemical_mesh_d002231,1953
hsa04919,dr:D00562,Propylthiouracil,chemical_mesh_d011441,1946
hsa04919,dr:D01010,Thyroxine,chemical_mesh_d013974,1921
hsa04919,dr:D01011,Triiodothyronine,chemical_mesh_d014284,1952
hsa04919,dr:D03750,Dextrothyroxine,chemical_mesh_d003918,1953
hsa04919,dr:D07214,"3,3',5-triiodothyroacetic acid",chemical_mesh_c010642,1954
hsa04920,dr:D00279,Clofibrate,chemical_mesh_d002994,1962
hsa04920,dr:D00334,Gemfibrozil,chemical_mesh_d015248,1976
hsa04920,dr:D00565,Fenofibrate,chemical_mesh_d011345,1976
hsa04920,dr:D00595,Buformin,chemical_mesh_d002026,1964
hsa04920,dr:D00944,Metformin,chemical_mesh_d008687,1958
hsa04920,dr:D01366,Bezafibrate,chemical_mesh_d001629,1977
hsa04920,dr:D03521,ciprofibrate,chemical_mesh_c019304,1975
hsa04920,dr:D05292,4-hydroxyphenylglycine,chemical_mesh_c023010,1974
hsa04920,dr:D07187,etofibrate,chemical_mesh_c009746,1974
hsa04920,dr:D08351,Phenformin,chemical_mesh_d010629,1958
hsa04921,dr:D00089,Oxytocin,chemical_mesh_d010121,1932
hsa04921,dr:D01840,fasudil,chemical_mesh_c049347,1986
hsa04921,dr:D07228,deaminooxytocin,chemical_mesh_c004748,1962
hsa04922,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04922,dr:D01274,tesaglitazar,chemical_mesh_c501413,2001
hsa04922,dr:D05091,muraglitazar,chemical_mesh_c500085,2005
hsa04922,dr:D06102,etofylline clofibrate,chemical_mesh_c028764,1977
hsa04922,dr:D08845,aleglitazar,chemical_mesh_c542437,2009
hsa04923,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04924,dr:D00624,Perindopril,chemical_mesh_d020913,1985
hsa04924,dr:D02939,Angiotensin Amide,chemical_mesh_d000802,1940
hsa04924,dr:D06076,Teprotide,chemical_mesh_d013722,1973
hsa04924,dr:D11664,clazosentan,chemical_mesh_c109641,1998
hsa04925,dr:D01180,trilostane,chemical_mesh_c009954,1978
hsa04925,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04927,dr:D10950,Ketoconazole,chemical_mesh_d007654,1978
hsa04928,dr:D00930,paricalcitol,chemical_mesh_c084656,1993
hsa04928,dr:D01009,1 alpha-hydroxyergocalciferol,chemical_mesh_c042533,1974
hsa04930,dr:D00219,Acetohexamide,chemical_mesh_d000092,1961
hsa04930,dr:D00271,Chlorpropamide,chemical_mesh_d002747,1958
hsa04930,dr:D00335,Glipizide,chemical_mesh_d005913,1971
hsa04930,dr:D00336,Glyburide,chemical_mesh_d005905,1968
hsa04930,dr:D00379,Tolazamide,chemical_mesh_d014042,1962
hsa04930,dr:D00380,Tolbutamide,chemical_mesh_d014044,1956
hsa04930,dr:D00593,glimepiride,chemical_mesh_c057619,1988
hsa04930,dr:D00594,repaglinide,chemical_mesh_c072379,1993
hsa04930,dr:D01599,Gliclazide,chemical_mesh_d005907,1972
hsa04930,dr:D01854,mitiglinide,chemical_mesh_c087255,1994
hsa04930,dr:D02425,Carbutamide,chemical_mesh_d002271,1956
hsa04930,dr:D02430,gliquidone,chemical_mesh_c010969,1975
hsa04930,dr:D04739,linogliride,chemical_mesh_c044425,1984
hsa04930,dr:D07118,glisoxepide,chemical_mesh_c100171,1971
hsa04934,dr:D01180,trilostane,chemical_mesh_c009954,1978
hsa04934,dr:D10950,Ketoconazole,chemical_mesh_d007654,1978
hsa04940,dr:D04748,lisofylline,chemical_mesh_c025189,1980
hsa04960,dr:D00386,Triamterene,chemical_mesh_d014223,1961
hsa04960,dr:D00443,Spironolactone,chemical_mesh_d013148,1958
hsa04960,dr:D00649,Amiloride,chemical_mesh_d000584,1966
hsa04960,dr:D00986,fludrocortisone acetate,chemical_mesh_c034635,1955
hsa04960,dr:D01943,Canrenoic Acid,chemical_mesh_d002191,1964
hsa04960,dr:D03363,Canrenone,chemical_mesh_d002192,1964
hsa04960,dr:D03698,Desoxycorticosterone Acetate,chemical_mesh_d064791,1938
hsa04960,dr:D03699,deoxycortone pivalate,chemical_mesh_c019323,1947
hsa04960,dr:D05640,prorenoate potassium,chemical_mesh_c010768,1975
hsa04960,dr:D07792,Desoxycorticosterone,chemical_mesh_d003900,1941
hsa04960,dr:D07967,Fludrocortisone,chemical_mesh_d005438,1955
hsa04960,dr:D10528,Aldosterone,chemical_mesh_d000450,1950
hsa04961,dr:D00105,Estradiol,chemical_mesh_d004958,1937
hsa04961,dr:D00122,Calcifediol,chemical_mesh_d002112,1968
hsa04961,dr:D00129,Calcitriol,chemical_mesh_d002117,1971
hsa04961,dr:D00185,Estriol,chemical_mesh_d004964,1934
hsa04961,dr:D00187,Ergocalciferols,chemical_mesh_d004872,1927
hsa04961,dr:D00188,Cholecalciferol,chemical_mesh_d002762,1946
hsa04961,dr:D00299,Dihydrotachysterol,chemical_mesh_d004097,1938
hsa04961,dr:D00628,"24,25-Dihydroxyvitamin D 3",chemical_mesh_d015650,1972
hsa04961,dr:D00930,paricalcitol,chemical_mesh_c084656,1993
hsa04961,dr:D01009,1 alpha-hydroxyergocalciferol,chemical_mesh_c042533,1974
hsa04961,dr:D01098,maxacalcitol,chemical_mesh_c051883,1976
hsa04961,dr:D01125,calcipotriene,chemical_mesh_c055085,1988
hsa04961,dr:D01518,alfacalcidol,chemical_mesh_c008088,1973
hsa04961,dr:D01662,"26,26,26,27,27,27-hexafluoro-1,25-dihydroxyvitamin D3",chemical_mesh_c040488,1984
hsa04961,dr:D02217,Raloxifene Hydrochloride,chemical_mesh_d020849,1983
hsa04961,dr:D03062,bazedoxifene,chemical_mesh_c447119,1978
hsa04961,dr:D07578,eldecalcitol,chemical_mesh_c547512,1989
hsa04961,dr:D08554,"1 alpha,24-dihydroxyvitamin D3",chemical_mesh_c023850,1975
hsa04962,dr:D01236,conivaptan,chemical_mesh_c106389,1997
hsa04962,dr:D01855,mozavaptan,chemical_mesh_c076251,1992
hsa04962,dr:D04752,lixivaptan,chemical_mesh_c409452,1998
hsa04964,dr:D00218,Acetazolamide,chemical_mesh_d000086,1952
hsa04964,dr:D00518,Dichlorphenamide,chemical_mesh_d004005,1957
hsa04964,dr:D00652,brinzolamide,chemical_mesh_c111827,1998
hsa04964,dr:D00653,dorzolamide,chemical_mesh_c062765,1991
hsa04964,dr:D00655,Methazolamide,chemical_mesh_d008704,1958
hsa04964,dr:D02441,Ethoxzolamide,chemical_mesh_d005016,1958
hsa04964,dr:D03845,sezolamide,chemical_mesh_c057921,1988
hsa04966,dr:D00355,Lansoprazole,chemical_mesh_d064747,1988
hsa04966,dr:D00455,Omeprazole,chemical_mesh_d009853,1982
hsa04966,dr:D00724,Rabeprazole,chemical_mesh_d064750,1990
hsa04966,dr:D01920,Tenatoprazole,chemical_mesh_c119998,1999
hsa04966,dr:D01984,Esomeprazole,chemical_mesh_d064098,2000
hsa04966,dr:D03845,sezolamide,chemical_mesh_c057921,1988
hsa04966,dr:D05900,timoprazole,chemical_mesh_c038402,1983
hsa04966,dr:D05906,leminoprazole,chemical_mesh_c089751,1991
hsa04966,dr:D08903,Dexlansoprazole,chemical_mesh_d064748,2002
hsa04970,dr:D00095,Epinephrine,chemical_mesh_d004837,1903
hsa04970,dr:D00124,Ephedrine,chemical_mesh_d004809,1925
hsa04970,dr:D00147,Hyoscyamine,chemical_mesh_d064692,1826
hsa04970,dr:D00397,Tropicamide,chemical_mesh_d014331,1960
hsa04970,dr:D00525,Pilocarpine,chemical_mesh_d010862,1878
hsa04970,dr:D00607,guanadrel,chemical_mesh_c004945,1969
hsa04970,dr:D00717,Dicyclomine,chemical_mesh_d004025,1951
hsa04970,dr:D00743,Naphazoline,chemical_mesh_d009278,1947
hsa04970,dr:D00999,Acetylcholine,chemical_mesh_d000109,1914
hsa04970,dr:D01307,Midodrine,chemical_mesh_d008879,1973
hsa04970,dr:D01323,azosemide,chemical_mesh_c018222,1978
hsa04970,dr:D01444,bunitrolol,chemical_mesh_c084811,1971
hsa04970,dr:D01504,bufetolol,chemical_mesh_c100228,1972
hsa04970,dr:D01674,naftopidil,chemical_mesh_c064357,1990
hsa04970,dr:D01887,bunazosin,chemical_mesh_c018176,1977
hsa04970,dr:D01955,TM 723,chemical_mesh_c020850,1980
hsa04970,dr:D02614,denopamine,chemical_mesh_c037293,1983
hsa04970,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04970,dr:D06878,diphemanil methylsulfate,chemical_mesh_c028209,1951
hsa04970,dr:D07667,cevimeline,chemical_mesh_c059240,1988
hsa04970,dr:D08206,N-methylephedrine,chemical_mesh_c041707,1966
hsa04971,dr:D00113,Atropine,chemical_mesh_d001285,1868
hsa04971,dr:D00147,Hyoscyamine,chemical_mesh_d064692,1826
hsa04971,dr:D00295,Cimetidine,chemical_mesh_d002927,1975
hsa04971,dr:D00318,Famotidine,chemical_mesh_d015738,1982
hsa04971,dr:D00355,Lansoprazole,chemical_mesh_d064747,1988
hsa04971,dr:D00397,Tropicamide,chemical_mesh_d014331,1960
hsa04971,dr:D00422,Ranitidine,chemical_mesh_d011899,1979
hsa04971,dr:D00440,Nizatidine,chemical_mesh_d016567,1985
hsa04971,dr:D00442,Octreotide,chemical_mesh_d015282,1982
hsa04971,dr:D00455,Omeprazole,chemical_mesh_d009853,1982
hsa04971,dr:D00481,Propantheline,chemical_mesh_d011413,1953
hsa04971,dr:D00540,Glycopyrrolate,chemical_mesh_d006024,1962
hsa04971,dr:D00716,clidinium,chemical_mesh_c054940,1957
hsa04971,dr:D00717,Dicyclomine,chemical_mesh_d004025,1951
hsa04971,dr:D00724,Rabeprazole,chemical_mesh_d064750,1990
hsa04971,dr:D00999,Acetylcholine,chemical_mesh_d000109,1914
hsa04971,dr:D01000,Bethanechol,chemical_mesh_d018723,1947
hsa04971,dr:D01005,isopropamide iodide,chemical_mesh_c084831,1957
hsa04971,dr:D01006,oxyphencyclimine,chemical_mesh_c100201,1959
hsa04971,dr:D01131,lafutidine,chemical_mesh_c076948,1992
hsa04971,dr:D01187,Betazole,chemical_mesh_d001625,1952
hsa04971,dr:D01297,Pirenzepine,chemical_mesh_d010890,1977
hsa04971,dr:D01467,TZU 0460,chemical_mesh_c045914,1984
hsa04971,dr:D01631,Pentagastrin,chemical_mesh_d010418,1967
hsa04971,dr:D01861,IT 066,chemical_mesh_c063924,1990
hsa04971,dr:D01875,thiaton,chemical_mesh_c030950,1981
hsa04971,dr:D01920,Tenatoprazole,chemical_mesh_c119998,1999
hsa04971,dr:D01955,TM 723,chemical_mesh_c020850,1980
hsa04971,dr:D01984,Esomeprazole,chemical_mesh_d064098,2000
hsa04971,dr:D04098,etintidine,chemical_mesh_c036616,1982
hsa04971,dr:D04445,histamine phosphate,chemical_mesh_c027556,1946
hsa04971,dr:D04517,Impromidine,chemical_mesh_d017446,1978
hsa04971,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04971,dr:D05004,Metiamide,chemical_mesh_d008785,1973
hsa04971,dr:D05699,ranitidine bismuth citrate,chemical_mesh_c073340,1991
hsa04971,dr:D05722,YH 1885,chemical_mesh_c108798,1997
hsa04971,dr:D05812,seglitide,chemical_mesh_c040968,1989
hsa04971,dr:D05900,timoprazole,chemical_mesh_c038402,1983
hsa04971,dr:D05906,leminoprazole,chemical_mesh_c089751,1991
hsa04971,dr:D05939,sufotidine,chemical_mesh_c062101,1989
hsa04971,dr:D06157,tiotidine,chemical_mesh_c023990,1980
hsa04971,dr:D06878,diphemanil methylsulfate,chemical_mesh_c028209,1951
hsa04971,dr:D08495,roxatidine acetate,chemical_mesh_c053742,1987
hsa04971,dr:D08903,Dexlansoprazole,chemical_mesh_d064748,2002
hsa04972,dr:D00216,Acarbose,chemical_mesh_d020909,1979
hsa04972,dr:D00717,Dicyclomine,chemical_mesh_d004025,1951
hsa04972,dr:D01006,oxyphencyclimine,chemical_mesh_c100201,1959
hsa04972,dr:D01297,Pirenzepine,chemical_mesh_d010890,1977
hsa04972,dr:D01323,azosemide,chemical_mesh_c018222,1978
hsa04972,dr:D01955,TM 723,chemical_mesh_c020850,1980
hsa04972,dr:D02693,Devazepide,chemical_mesh_d020109,1987
hsa04972,dr:D03442,Ceruletide,chemical_mesh_d002108,1967
hsa04972,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04973,dr:D00216,Acarbose,chemical_mesh_d020909,1979
hsa04973,dr:D00625,miglitol,chemical_mesh_c045621,1985
hsa04973,dr:D01665,voglibose,chemical_mesh_c102817,1995
hsa04973,dr:D02381,Aspartame,chemical_mesh_d001218,1970
hsa04973,dr:D08836,acetosulfame,chemical_mesh_c006362,1974
hsa04973,dr:D09779,emiglitate,chemical_mesh_c045622,1985
hsa04974,dr:D06553,alogliptin,chemical_mesh_c520853,2007
hsa04974,dr:D08996,saxagliptin,chemical_mesh_c502994,2005
hsa04974,dr:D09333,dutogliptin,chemical_mesh_c552164,2008
hsa04975,dr:D06283,varespladib,chemical_mesh_c117948,1999
hsa04976,dr:D00163,Chenodeoxycholic Acid,chemical_mesh_d002635,1955
hsa04976,dr:D00734,Ursodeoxycholic Acid,chemical_mesh_d014580,1957
hsa04976,dr:D00893,Pravastatin,chemical_mesh_d017035,1986
hsa04976,dr:D06008,tariquidar,chemical_mesh_c402343,1999
hsa04976,dr:D06387,zosuquidar trihydrochloride,chemical_mesh_c095179,1996
hsa04976,dr:D09360,obeticholic acid,chemical_mesh_c464660,2002
hsa04978,dr:D00129,Calcitriol,chemical_mesh_d002117,1971
hsa04978,dr:D00187,Ergocalciferols,chemical_mesh_d004872,1927
hsa04978,dr:D00188,Cholecalciferol,chemical_mesh_d002762,1946
hsa04978,dr:D00299,Dihydrotachysterol,chemical_mesh_d004097,1938
hsa04978,dr:D00628,"24,25-Dihydroxyvitamin D 3",chemical_mesh_d015650,1972
hsa04978,dr:D01098,maxacalcitol,chemical_mesh_c051883,1976
hsa04978,dr:D01125,calcipotriene,chemical_mesh_c055085,1988
hsa04978,dr:D01518,alfacalcidol,chemical_mesh_c008088,1973
hsa04978,dr:D01662,"26,26,26,27,27,27-hexafluoro-1,25-dihydroxyvitamin D3",chemical_mesh_c040488,1984
hsa04978,dr:D07578,eldecalcitol,chemical_mesh_c547512,1989
hsa04978,dr:D08554,"1 alpha,24-dihydroxyvitamin D3",chemical_mesh_c023850,1975
hsa04979,dr:D03012,avasimibe,chemical_mesh_c423185,1996
hsa04979,dr:D03447,cetaben,chemical_mesh_c018246,1978
hsa04979,dr:D03735,lecimibide,chemical_mesh_c084073,1993
hsa04979,dr:D06195,torcetrapib,chemical_mesh_c483909,2004
hsa05010,dr:D04905,Memantine,chemical_mesh_d008559,1973
hsa05010,dr:D09010,tarenflurbil,chemical_mesh_c505522,2005
hsa05010,dr:D09377,"N2-((2S)-2-(3,5-difluorophenyl)-2-hydroxyethanoyl)-N1-((7S)-5-methyl-6-oxo-6,7-dihydro-5H-dibenzo(b,d)azepin-7-yl)-L-alaninamide",chemical_mesh_c484278,2004
hsa05012,dr:D00059,Levodopa,chemical_mesh_d007980,1926
hsa05012,dr:D00502,Pergolide,chemical_mesh_d010479,1979
hsa05012,dr:D00780,Bromocriptine,chemical_mesh_d001971,1970
hsa05012,dr:D00784,ropinirole,chemical_mesh_c046649,1985
hsa05012,dr:D01505,talipexole,chemical_mesh_c024763,1981
hsa05012,dr:D02004,Apomorphine,chemical_mesh_d001058,1872
hsa05012,dr:D04641,istradefylline,chemical_mesh_c111599,1998
hsa05012,dr:D05768,rotigotine,chemical_mesh_c047508,1985
hsa05012,dr:D05804,sarizotan,chemical_mesh_c443959,2001
hsa05014,dr:D00775,Riluzole,chemical_mesh_d019782,1985
hsa05022,dr:D04148,Fenfluramine,chemical_mesh_d005277,1954
hsa05030,dr:D05663,pyrovalerone,chemical_mesh_c005719,1970
hsa05031,dr:D02074,Amphetamine,chemical_mesh_d000661,1940
hsa05031,dr:D02078,Dextroamphetamine,chemical_mesh_d003913,1946
hsa05031,dr:D02242,Methamphetamine,chemical_mesh_d008694,1945
hsa05032,dr:D01340,Naloxone,chemical_mesh_d009270,1965
hsa05032,dr:D02095,Naltrexone,chemical_mesh_d009271,1973
hsa05033,dr:D03365,Nicotine,chemical_mesh_d009538,1868
hsa05200,dr:D00094,Tretinoin,chemical_mesh_d014212,1946
hsa05200,dr:D00327,Fluoxymesterone,chemical_mesh_d005474,1957
