kegg_id,name,chebi,pubchem_sid,pubchem_cid,mesh_headings,mesh_terms,mesh_id,conv_method,mesh_label,score
dr:D11255,Navoximod,N/A,pubchem:384585233,70914230,['navoximod'],"['5H-Imidazo(5,1-a)isoindole-5-ethanol, 6-fluoro-alpha-(trans-4-hydroxycyclohexyl)-, (alphaR,5S)-', 'trans-4-((1R)-2-((5S)-6-Fluoro-5H-imidazo(5,1-a)isoindol-5-yl)-1-hydroxyethyl)cyclohexanol', 'GDC-0919', 'navoximod']",N/A,failed,N/A,0.0
dr:D11256,Seladelpar,N/A,pubchem:384585234,11236126,['seladelpar'],"['(4-(((2R)-2-Ethoxy-3-(4-(trifluoromethyl)phenoxy)propyl)sulfanyl)-2-methylphenoxy)acetic acid', 'seladelpar']",N/A,failed,N/A,0.0
dr:D11257,Seladelpar lysine,N/A,pubchem:384585235,91758782,[],[],N/A,failed,N/A,0.0
dr:D11260,Carotuximab,N/A,pubchem:384585238,N/A,[],[],N/A,failed,N/A,0.0
dr:D11261,Marstacimab,N/A,pubchem:384585239,N/A,[],[],N/A,failed,N/A,0.0
dr:D11262,Andecaliximab,N/A,pubchem:384585240,N/A,[],[],N/A,failed,N/A,0.0
dr:D11264,Brilanestrant,N/A,pubchem:384585242,56941241,['3-(4-(2-(2-chloro-4-fluorophenyl)-1-(1H-indazol-5-yl)but-1-en-1-yl)phenyl)acrylic acid'],"['3-(4-(2-(2-chloro-4-fluorophenyl)-1-(1H-indazol-5-yl)but-1-en-1-yl)phenyl)acrylic acid', 'ARN-810', 'GDC-0810']",N/A,failed,N/A,0.0
dr:D11265,Taldefgrobep alfa,N/A,pubchem:384585243,N/A,[],[],N/A,failed,N/A,0.0
dr:D11267,Nemiralisib,N/A,pubchem:384585245,49784002,['Nemiralisib'],"['Nemiralisib', '6-(1H-indol-4-yl)-4-(5-((4-(1-methylethyl)-1-piperazinyl)methyl)-1,3-oxazol-2-yl)-1H-indazole', 'GSK2269557']",N/A,failed,N/A,0.0
dr:D11268,Vonlerolizumab,N/A,pubchem:384585246,N/A,[],[],N/A,failed,N/A,0.0
dr:D11269,Seltorexant,N/A,pubchem:384585247,67116280,['seltorexant'],"['((3aR,6aS)-5-(4,6-Dimethyl-2-pyrimidinyl)hexahydropyrrolo(3,4-c)pyrrol-2(1H)-yl)(2-fluoro-6-(2H-1,2,3-triazol-2-yl)phenyl)methanone', 'JNJ-42847922', 'MIN-202', 'Methanone, ((3aR,6aS)-5-(4,6-dimethyl-2-pyrimidinyl)hexahydropyrrolo(3,4-c)pyrrol-2(1H)-yl)(2-fluoro-6-(2H-1,2,3-triazol-2-yl)phenyl)-', 'seltorexant']",N/A,failed,N/A,0.0
dr:D11270,Pexidartinib,chebi:145373,pubchem:384585248,25151352,['pexidartinib'],"['5-((5-chloro-1H-pyrrolo(2,3-b)pyridin-3-yl)methyl)-N-((6-(trifluoromethyl)pyridin-3-yl)methyl)pyridin-2-amine', 'PLX3397', 'pexidartinib', 'pexidartinib hydrochloride', 'Turalio']",N/A,failed,N/A,0.0
dr:D11271,Pexidartinib hydrochloride,N/A,pubchem:384585249,73053710,['pexidartinib'],"['PLX3397', 'pexidartinib hydrochloride', 'Turalio', 'pexidartinib', '5-((5-chloro-1H-pyrrolo(2,3-b)pyridin-3-yl)methyl)-N-((6-(trifluoromethyl)pyridin-3-yl)methyl)pyridin-2-amine']",N/A,failed,N/A,0.0
dr:D11273,Molidustat sodium,N/A,pubchem:384585251,69669724,[],[],N/A,failed,N/A,0.0
dr:D11274,Praliciguat,N/A,pubchem:384585252,86269973,['praliciguat'],"['1,1,1,3,3,3-hexafluoro-2-(((5-fluoro-2-(1-(2-fluorobenzyl)-5-(isoxazol-3-yl)-1H-pyrazol-3-yl) pyrimidin-4-yl)amino)methyl)propan-2-ol', 'IW-1973', 'praliciguat']",N/A,failed,N/A,0.0
dr:D11275,Rosiptor,N/A,pubchem:384585253,76965484,['4-(4-(aminomethyl)-7a-methyl-1-methylideneoctahydro-1H-inden-5-yl)-3-(hydroxymethyl)-4-methylcyclohexan-1-ol'],"['AQX-1125', '(1S,3S,4R)-4-((3aS,4R,5S,7aS)-4-(aminomethyl)-7a-methyl-1-methylidene-octahydro-1H-inden-5-yl)-3-(hydroxymethyl)-4-methylcyclohexan-1-ol acetic acid salt', '4-(4-(aminomethyl)-7a-methyl-1-methylideneoctahydro-1H-inden-5-yl)-3-(hydroxymethyl)-4-methylcyclohexan-1-ol']",C582990,exact_heading,4-(4-(aminomethyl)-7a-methyl-1-methylideneoctahydro-1H-inden-5-yl)-3-(hydroxymethyl)-4-methylcyclohexan-1-ol,0.0
dr:D11276,Rosiptor acetate,N/A,pubchem:384585254,76965483,[],[],N/A,failed,N/A,0.0
dr:D11279,Avapritinib,N/A,pubchem:384585257,118023034,['avapritinib'],"['5-Pyrimidinemethanamine, alpha-(4-fluorophenyl)-alpha-methyl-2-(4-(6-(1-methyl-1H-pyrazol-4-yl)pyrrolo(2,1-f)(1,2,4)triazin-4-yl)-1-piperazinyl)-, (alphaS)-', '(1S)-1-(4-Fluorophenyl)-1-(2-(4-(6-(1-methyl-1H-pyrazol-4-yl)pyrrolo(2,1-f)(1,2,4)triazin-4-yl)-1-piperazinyl)-5-pyrimidinyl)ethanamine', 'BLU-285', 'avapritinib', 'ayvakit']",N/A,failed,N/A,0.0
dr:D11280,Bivalirudin trifluoroacetate,N/A,pubchem:384585258,N/A,[],[],N/A,failed,N/A,0.0
dr:D11281,Reltecimod,N/A,pubchem:384585259,71652162,['AB103'],"['AB103 peptide', 'SPMLVAYD', 'AB103', 'p2TA peptide']",N/A,failed,N/A,0.0
dr:D11283,Cenerimod,N/A,pubchem:384585261,49871973,['cenerimod'],"['(2S)-3-(4-(5-(2-Cyclopentyl-6-methoxy-4-pyridinyl)-1,2,4-oxadiazol-3-yl)-2-ethyl-6-methylphenoxy)-1,2-propanediol', 'cenerimod']",N/A,failed,N/A,0.0
dr:D11285,Ravoxertinib,N/A,pubchem:384585263,71727581,['ravoxertinib'],"['GDC-0994', '(S)-1-(1-(4-chloro-3-fluorophenyl)-2-hydroxyethyl)-4-(2-((1-methyl-1H-pyrazol-5-yl)amino)pyrimidin-4-yl)pyridin-2(1H)-one', 'ravoxertinib']",N/A,failed,N/A,0.0
dr:D11286,Brivoligide sodium,N/A,pubchem:384585264,N/A,[],[],N/A,failed,N/A,0.0
dr:D11288,Rivoceranib,N/A,pubchem:384585266,11315474,['apatinib'],"['rivoceranib', 'apatinib', 'YN968D1', 'apatinib mesylate', 'YN-968D1', 'rivoceranib mesylate']",C553458,exact_heading,apatinib,0.0
dr:D11289,Rivoceranib mesylate,N/A,pubchem:384585267,45139106,['apatinib'],"['YN968D1', 'rivoceranib', 'apatinib', 'YN-968D1', 'rivoceranib mesylate', 'apatinib mesylate']",C553458,exact_heading,apatinib,0.0
dr:D11291,Asalhydromorphone,N/A,pubchem:384585269,89626863,[],[],N/A,failed,N/A,0.0
dr:D11292,Asalhydromorphone hydrochloride,N/A,pubchem:384585270,131709261,[],[],N/A,failed,N/A,0.0
dr:D11293,Gosuranemab,N/A,pubchem:384585271,N/A,[],[],N/A,failed,N/A,0.0
dr:D11294,Vadastuximab,N/A,pubchem:384585272,N/A,[],[],N/A,failed,N/A,0.0
dr:D11295,Vadastuximab talirine,N/A,pubchem:384585273,N/A,[],[],N/A,failed,N/A,0.0
dr:D11296,Fedratinib hydrochloride,N/A,pubchem:384585274,67517580,['Fedratinib'],"['Inrebic', 'SAR302503', 'fedratinib hydrochloride', 'fedratinib hydrochloride monohydrate', 'Fedratinib', 'N-tert-butyl-3-(5-methyl-2-(4-(2-(pyrrolidin-1-yl)ethoxy)phenylamino) pyrimidin-4-ylamino)benzenesulfonamide', 'SAR-302503A', 'SAR302503A', 'fedratinib dihydrochloride monohydrate', 'TG101348', 'N-tert-butyl-3-((5-methyl-2-((4-(2-pyrrolidin-1-ylethoxy)phenyl)amino)pyrimidin-4-yl)amino) benzenesulfonamide dihydrochloride monohydrate', 'SAR-302503', 'TG-101348']",C528327,fuzzy_heading,fedratinib,0.9
dr:D11299,Apimostinel,N/A,pubchem:384585277,71249967,[],[],N/A,failed,N/A,0.0
dr:D11301,Tavolimab,N/A,pubchem:384585279,N/A,[],[],N/A,failed,N/A,0.0
dr:D11303,Eptinezumab,N/A,pubchem:384585281,N/A,[],[],N/A,failed,N/A,0.0
dr:D11305,Lotamilast,N/A,pubchem:384585283,24864553,"['methyl 4-(((3-(6,7-dimethoxy-2-(methylamino)quinazolin-4-yl)phenyl)amino)carbonyl)benzoate']","['E6005', 'RVT-501', 'methyl 4-(((3-(6,7-dimethoxy-2-(methylamino)quinazolin-4-yl)phenyl)amino)carbonyl)benzoate']",C583128,exact_heading,"methyl 4-(((3-(6,7-dimethoxy-2-(methylamino)quinazolin-4-yl)phenyl)amino)carbonyl)benzoate",0.0
dr:D11306,Flotetuzumab,N/A,pubchem:384585284,N/A,[],[],N/A,failed,N/A,0.0
dr:D11307,Telisotuzumab,N/A,pubchem:384585285,N/A,[],[],N/A,failed,N/A,0.0
dr:D11310,Uproleselan sodium,N/A,pubchem:384585288,129900385,['uproleselan'],"['Sodium (2S)-2-(((2R,3R,4R,5R,6R)-3-acetamido-2-(((1R,2R,3S,5R)-5-((2-(4,7,10,13,16,19,22,25,28,31,34,37-dodecaoxaoctatriacontanamido)ethyl)carbamoyl)-3-ethyl-2-(alpha-L-galactopyranosyloxy)cyclohexyl)oxy)-5-hydroxy-6-(hydroxymethyl)oxan-4-yl)oxy', 'ABI701', 'GMI-1271', 'uproleselan sodium', '(2S)-2-(((2R,3R,4R,5R,6R)-3-acetamido-2-(((1R,2R,3S,5R)-5-((2-(4,7,10,13,16,19,22,25,28,31,34,37-dodecaoxaoctatriacontanamido)ethyl)carbamoyl)-3-ethyl-2-(alpha-L-galactopyranosyloxy)cyclohexyl)oxy)-5-hydroxy-6-(hydroxymethyl)oxan-4-yl)oxy)-3-cyc', 'GMI-1271 free acid', 'GMI-1687', 'ABI-701', 'GMI-1271 sodium', 'uproleselan']",N/A,failed,N/A,0.0
dr:D11312,Lenabasum,N/A,pubchem:384585290,3083542,['lenabasum'],"['(6aR,10aR)-1-Hydroxy-6,6-dimethyl-3-(2-methyl-2-octanyl)-6a,7,8,10a-tetrahydro-6H-benzo(c)chromene-9-carboxylic acid', 'lenabasum', 'resunab', 'IP 751', 'IP-751', 'ajulemic acid']",C471849,exact_heading,lenabasum,0.0
dr:D11313,Atogepant,chebi:196955,pubchem:384585291,72163100,['atogepant'],"[""(3S)-N-((3S,5S,6R)-6-methyl-2-oxo-1-(2,2,2-trifluoroethyl)-5-(2,3,6-trifluorophenyl)piperidin-3-yl)-2-oxospiro(1H-pyrrolo(2,3-b)pyridine-3,6'-5,7-dihydrocyclopenta(b)pyridine)-3'-carboxamide"", 'atogepant']",N/A,failed,N/A,0.0
dr:D11314,Difamilast,N/A,pubchem:384585292,57855696,['difamilast'],"['OPA-15406', 'difamilast']",N/A,failed,N/A,0.0
dr:D11315,Solriamfetol,N/A,pubchem:384585293,10130337,['solriamfetol'],"['(2R)-2-amino-3-phenylpropyl carbamate', '(R)-2-amino-3-phenylpropylcarbamate hydrochloride', 'ADX-N05', 'JZP-110', 'Sunosi', 'benzenepropanol, beta-amino-, carbamate (ester), (betaR)-', 'solriamfetol', 'solriamfetol hydrochloride']",N/A,failed,N/A,0.0
dr:D11317,Rodatristat,N/A,pubchem:384585295,117947705,['rodatristat'],"[""(3S)-8-(2-Amino-6-((1R)-1-(5-chloro(1,1'-biphenyl)-2-yl)-2,2,2-trifluoroethoxy)-4-pyrimidinyl)-2,8-diazaspiro(4.5)decane-3-carboxylic acid"", 'KAR5585', 'rodatristat', 'rodatristat ethyl', ""2,8-Diazaspiro(4.5)decane-3-carboxylic acid, 8-(2-amino-6-((1R)-1-(5-chloro(1,1'-biphenyl)-2-yl)-2,2,2-trifluoroethoxy)-4-pyrimidinyl)-, (3S)-""]",N/A,failed,N/A,0.0
dr:D11318,Rodatristat ethyl,N/A,pubchem:384585296,92045025,['rodatristat'],"['rodatristat ethyl', ""(3S)-8-(2-Amino-6-((1R)-1-(5-chloro(1,1'-biphenyl)-2-yl)-2,2,2-trifluoroethoxy)-4-pyrimidinyl)-2,8-diazaspiro(4.5)decane-3-carboxylic acid"", ""2,8-Diazaspiro(4.5)decane-3-carboxylic acid, 8-(2-amino-6-((1R)-1-(5-chloro(1,1'-biphenyl)-2-yl)-2,2,2-trifluoroethoxy)-4-pyrimidinyl)-, (3S)-"", 'KAR5585', 'rodatristat']",N/A,failed,N/A,0.0
dr:D11319,Fimepinostat,N/A,pubchem:384585297,54575456,['CUDC-907'],['CUDC-907'],C576940,exact_heading,CUDC-907,0.0
dr:D11320,Vatinoxan,N/A,pubchem:384585298,163952,['vatinoxan'],"['L 659066', 'vatinoxan', 'vatinoxan hydrochloride', ""Methanesulfonamide, N-(2-(1,3,4,6,7,12b-hexahydro-2'-oxospiro(2H-benzofuro(2,3-a)quinolizine-2,4'-imidazolidin)-3'-yl)ethyl)-, trans-"", 'L-659,066', 'MK 467', 'MK-467']",C055732,exact_heading,vatinoxan,0.0
dr:D11321,Vatinoxan hydrochloride,N/A,pubchem:384585299,182976,['vatinoxan'],"['MK 467', 'vatinoxan', 'L-659,066', ""Methanesulfonamide, N-(2-(1,3,4,6,7,12b-hexahydro-2'-oxospiro(2H-benzofuro(2,3-a)quinolizine-2,4'-imidazolidin)-3'-yl)ethyl)-, trans-"", 'L 659066', 'MK-467', 'vatinoxan hydrochloride']",C055732,exact_heading,vatinoxan,0.0
dr:D11322,Umbralisib,N/A,pubchem:384585300,72950888,['umbralisib'],"['umbralisib', 'TGR-1202', 'ukoniq']",N/A,failed,N/A,0.0
dr:D11323,Umbralisib tosylate,N/A,pubchem:384585301,86707828,['umbralisib'],"['umbralisib', 'TGR-1202', 'ukoniq']",N/A,failed,N/A,0.0
dr:D11324,Camidanlumab,N/A,pubchem:384585302,N/A,[],[],N/A,failed,N/A,0.0
dr:D11325,Camidanlumab tesirine,N/A,pubchem:384585303,N/A,[],[],N/A,failed,N/A,0.0
dr:D11326,Molibresib,N/A,pubchem:384585304,46943432,['molibresib'],"['I-BET compound', 'molibresib besylate', '2-((4S)-6-(4-Chlorophenyl)-8-methoxy-1-methyl-4H-(1,2,4)triazolo(4,3-a)(1,4)benzodiazepin-4-yl)-N-ethylacetamide monobenzenesulfonate salt', 'GSK525762', 'I-BET762', 'GSK-525762A', 'GSK525762A', 'molibresib', 'GSK 525762A', 'IBET compound']",C554645,exact_heading,molibresib,0.0
dr:D11328,Solriamfetol hydrochloride,N/A,pubchem:384585306,67583702,['solriamfetol'],"['(2R)-2-amino-3-phenylpropyl carbamate', '(R)-2-amino-3-phenylpropylcarbamate hydrochloride', 'ADX-N05', 'JZP-110', 'Sunosi', 'benzenepropanol, beta-amino-, carbamate (ester), (betaR)-', 'solriamfetol', 'solriamfetol hydrochloride']",N/A,failed,N/A,0.0
dr:D11331,Olendalizumab,N/A,pubchem:384585309,N/A,[],[],N/A,failed,N/A,0.0
dr:D11332,Uproleselan,N/A,pubchem:384585310,71600085,['uproleselan'],"['(2S)-2-(((2R,3R,4R,5R,6R)-3-acetamido-2-(((1R,2R,3S,5R)-5-((2-(4,7,10,13,16,19,22,25,28,31,34,37-dodecaoxaoctatriacontanamido)ethyl)carbamoyl)-3-ethyl-2-(alpha-L-galactopyranosyloxy)cyclohexyl)oxy)-5-hydroxy-6-(hydroxymethyl)oxan-4-yl)oxy)-3-cyc', 'ABI701', 'GMI-1271 free acid', 'uproleselan', 'GMI-1271', 'GMI-1687', 'Sodium (2S)-2-(((2R,3R,4R,5R,6R)-3-acetamido-2-(((1R,2R,3S,5R)-5-((2-(4,7,10,13,16,19,22,25,28,31,34,37-dodecaoxaoctatriacontanamido)ethyl)carbamoyl)-3-ethyl-2-(alpha-L-galactopyranosyloxy)cyclohexyl)oxy)-5-hydroxy-6-(hydroxymethyl)oxan-4-yl)oxy', 'uproleselan sodium', 'ABI-701', 'GMI-1271 sodium']",N/A,failed,N/A,0.0
dr:D11333,Loncastuximab,N/A,pubchem:384585311,N/A,[],[],N/A,failed,N/A,0.0
dr:D11334,Afamelanotide acetate,N/A,pubchem:384585312,138404166,[],[],N/A,failed,N/A,0.0
dr:D11336,Relacorilant,N/A,pubchem:384585314,73051463,['relacorilant'],"['relacorilant', '((4aR)-1-(4-Fluorophenyl)-6-((1-methyl-1H-pyrazol-4-yl)sulfonyl)-1,4,5,6,7,8-hexahydro-4aH-pyrazolo(3,4-g)isoquinolin-4a-yl)(4-(trifluoromethyl)-2-pyridinyl)methanone', 'CORT125134', 'methanone, ((4aR)-1-(4-fluorophenyl)-1,4,5,6,7,8-hexahydro-6-((1-methyl-1H-pyrazol-4-yl)sulfonyl)-4aH-pyrazolo(3,4-g)isoquinolin-4a-yl)(4-(trifluoromethyl)-2-pyridinyl)-']",N/A,failed,N/A,0.0
dr:D11337,Glepaglutide,N/A,pubchem:384585315,N/A,[],[],N/A,failed,N/A,0.0
dr:D11338,Loncastuximab tesirine,N/A,pubchem:384585316,N/A,[],[],N/A,failed,N/A,0.0
dr:D11339,Valziflocept,N/A,pubchem:384585317,N/A,[],[],N/A,failed,N/A,0.0
dr:D11340,Rislenemdaz,N/A,pubchem:384585318,11394238,['4-methylbenzyl 3-fluoro-4-((pyrimidin-2-ylamino)methyl)piperidine-1-carboxylate'],"['4-methylbenzyl 3-fluoro-4-((pyrimidin-2-ylamino)methyl)piperidine-1-carboxylate', 'MK-0657']",C576352,exact_heading,4-methylbenzyl 3-fluoro-4-((pyrimidin-2-ylamino)methyl)piperidine-1-carboxylate,0.0
dr:D11341,Brivoligide,N/A,pubchem:384585319,N/A,[],[],N/A,failed,N/A,0.0
dr:D11342,Dorzagliatin,N/A,pubchem:384585320,57920094,['Dorzagliatin'],"['(2S)-2-(4-(2-Chlorophenoxy)-2-oxo-2,5-dihydro-1H-pyrrol-1-yl)-N-(1-((2R)-2,3-dihydroxypropyl)-1H-pyrazol-3-yl)-4-methylpentanamide', 'HMS5552', 'Dorzagliatin', 'sinogliatin']",N/A,failed,N/A,0.0
dr:D11343,Otilimab,N/A,pubchem:384585321,N/A,[],[],N/A,failed,N/A,0.0
dr:D11344,Telisotuzumab vedotin,N/A,pubchem:384585322,N/A,[],[],N/A,failed,N/A,0.0
dr:D11345,Pavinetant,N/A,pubchem:384585323,23649245,['3-((methylsulfonyl)amino)-2-phenyl-N-(1-phenylpropyl)quinolin-4-carboxamide'],"['3-((methylsulfonyl)amino)-2-phenyl-N-(1-phenylpropyl)quinolin-4-carboxamide', 'AZD-2624', 'AZD 2624', 'AZD2624']",C555357,exact_heading,3-((methylsulfonyl)amino)-2-phenyl-N-(1-phenylpropyl)quinolin-4-carboxamide,0.0
dr:D11346,Ensartinib,N/A,pubchem:384585324,56960363,['ensartinib'],"['6-amino-5-((1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy)-N-(4-(4-methylpiperazine-1-carbonyl)phenyl)pyridazine-3-carboxamide', 'ensartinib', 'X-396']",N/A,failed,N/A,0.0
dr:D11347,Molibresib besylate,N/A,pubchem:384585325,133082230,['molibresib'],"['GSK-525762A', 'GSK525762A', 'molibresib', 'GSK 525762A', 'I-BET762', 'IBET compound', 'molibresib besylate', '2-((4S)-6-(4-Chlorophenyl)-8-methoxy-1-methyl-4H-(1,2,4)triazolo(4,3-a)(1,4)benzodiazepin-4-yl)-N-ethylacetamide monobenzenesulfonate salt', 'GSK525762', 'I-BET compound']",C554645,exact_heading,molibresib,0.0
dr:D11348,Reltecimod sodium,N/A,pubchem:384585326,134158055,[],[],N/A,failed,N/A,0.0
dr:D11349,Gefapixant,N/A,pubchem:384585327,24764487,['Gefapixant'],"['5-((2,4-Diamino-5-pyrimidinyl)oxy)-4-isopropyl-2-methoxybenzenesulfonamide', 'AF-219', 'Gefapixant', 'MK-7264', 'Benzenesulfonamide, 5-((2,4-diamino-5-pyrimidinyl)oxy)-2-methoxy-4-(1-methylethyl)-']",C000597312,exact_heading,Gefapixant,0.0
dr:D11350,Relatlimab,N/A,pubchem:384585328,N/A,[],[],N/A,failed,N/A,0.0
dr:D11351,Opigolix,N/A,pubchem:384585329,135565248,['opigolix'],"['ASP1707', ""propanimidamide, N'-((5-(3-(2,5-difluorophenyl)-2-(1,3-dihydro-2H-benzimidazol-2-ylidene)-1,3-dioxopropyl)-2-fluorophenyl)sulfonyl)-2-hydroxy-, (1Z,2R)-"", ""(1Z,2R)-N'-((5-(3-(2,5-Difluorophenyl)-2-(1,3-dihydro-2H-benzimidazol-2-ylidene)-3-oxopropanoyl)-2-fluorophenyl)sulfonyl)-2-hydroxypropanimidamide"", 'opigolix']",N/A,failed,N/A,0.0
dr:D11352,Pemetrexed tromethamine,N/A,pubchem:384585330,135565678,[],[],N/A,failed,N/A,0.0
dr:D11353,Ripretinib,N/A,pubchem:384585331,71584930,['ripretinib'],"[""Urea, N-(4-bromo-5-(1-ethyl-1,2-dihydro-7-(methylamino)-2-oxo-1,6-naphthyridin-3-yl)-2-fluorophenyl)-N'-phenyl-"", '1-(4-Bromo-5-(1-ethyl-7-(methylamino)-2-oxo-1,2-dihydro-1,6-naphthyridin-3-yl)-2-fluorophenyl)-3-phenylurea', 'ripretinib']",N/A,failed,N/A,0.0
dr:D11354,Nemiralisib succinate,N/A,pubchem:384585332,124220583,[],[],N/A,failed,N/A,0.0
dr:D11355,Elezanumab,N/A,pubchem:384585333,N/A,[],[],N/A,failed,N/A,0.0
dr:D11356,Ensartinib hydrochloride,N/A,pubchem:384585334,138320013,[],[],N/A,failed,N/A,0.0
dr:D11357,Bleselumab,N/A,pubchem:384585335,N/A,[],[],N/A,failed,N/A,0.0
dr:D11358,Tagraxofusp,N/A,pubchem:384585336,N/A,[],[],N/A,failed,N/A,0.0
dr:D11359,Dasiglucagon,N/A,pubchem:384585337,N/A,[],[],N/A,failed,N/A,0.0
dr:D11360,Tirzepatide,chebi:194186,pubchem:384585338,N/A,[],[],N/A,failed,N/A,0.0
dr:D11361,Adavosertib,N/A,pubchem:384585339,24856436,['adavosertib'],"['2-allyl-1-(6-(2-hydroxy-2-propanyl)-2-pyridinyl)-6-((4-(4-methyl-1-piperazinyl)phenyl)amino)-1,2-dihydro-3H-pyrazolo(3,4-d)pyrimidin-3-one', '3H-pyrazolo(3,4-D)pyrimidin-3-one, 1,2-dihydro-1-(6-(1-hydroxy-1-methylethyl)-2-pyridinyl)-6-((4-(4-methyl-1-piperazinyl)phenyl)amino)-2-(2-propen-1-yl)-', 'MK-1775', 'MK1775', 'adavosertib', 'AZD 1775', 'AZD-1775', 'AZD1775', 'MK 1775']",C549567,exact_heading,adavosertib,0.0
dr:D11363,Reldesemtiv,N/A,pubchem:384585341,67454400,['reldesemtiv'],"['reldesemtiv', '1-(2-((3-fluoro-1-(3-fluoropyridin-2-yl)cyclobutyl)methylamino)pyrimidin-5-yl)pyrrole-3-carboxamide', 'CK-2127107']",N/A,failed,N/A,0.0
dr:D11365,Tapinarof,chebi:215747,pubchem:384585343,6439522,['tapinarof'],"['3,5-DH4IS', '5-(2-phenylethenyl)-2-isopropyl-1,3-benzenediol', 'benvitimod', '2-isopropyl-5-(2-phenylethenyl)benzene-1,3-diol', '3,5-dihydroxy-4-isopropylstilbene', 'GSK2894512', 'tapinarof', 'WBI-1001']",C571829,exact_heading,tapinarof,0.0
dr:D11366,Dostarlimab,N/A,pubchem:384585344,N/A,[],[],N/A,failed,N/A,0.0
dr:D11368,Mavelertinib,N/A,pubchem:384585346,91668194,[],[],N/A,failed,N/A,0.0
dr:D11369,Rosmantuzumab,N/A,pubchem:384585347,N/A,[],[],N/A,failed,N/A,0.0
dr:D11370,Fosnetupitant chloride hydrochloride,N/A,pubchem:384585348,86764535,[],[],N/A,failed,N/A,0.0
dr:D11371,Capivasertib,chebi:229222,pubchem:384585349,25227436,['capivasertib'],"['4-amino-N-(1-(4-chlorophenyl)-3-hydroxypropyl)-1-(7H-pyrrolo(2,3-d)pyrimidin-4-yl)piperidine-4-carboxamide', 'AZD5363', 'capivasertib']",C575618,exact_heading,capivasertib,0.0
dr:D11372,Duvortuxizumab,N/A,pubchem:384585350,N/A,[],[],N/A,failed,N/A,0.0
dr:D11375,Trastuzumab duocarmazine,N/A,pubchem:384585353,N/A,[],[],N/A,failed,N/A,0.0
dr:D11376,Petesicatib,N/A,pubchem:384585354,59543597,['petesicatib'],"['RO5459072', 'petesicatib', '(4R)-N-(1-Cyanocyclopropyl)-4-((4-(1-methyl-1H-pyrazol-4-yl)-2-(trifluoromethyl)phenyl)sulfonyl)-1-((1-(trifluoromethyl)cyclopropyl)carbonyl)-L-prolinamide', '2-Pyrrolidinecarboxamide, N-(1-cyanocyclopropyl)-4-((4-(1-methyl-1H-pyrazol-4-yl)-2-(trifluoromethyl)phenyl)sulfonyl)-1-((1-(trifluoromethyl)cyclopropyl)carbonyl)-, (2S,4R)-']",N/A,failed,N/A,0.0
dr:D11377,Cobolimab,N/A,pubchem:384585355,N/A,[],[],N/A,failed,N/A,0.0
dr:D11378,Edicotinib,N/A,pubchem:384585356,25230468,['JNJ-40346527'],"['4-cyano-N-(2-(4,4-dimethylcyclohex-1-en-1-yl)-6-(2,2,6,6-tetramethyl-tetrahydro-2H-pyran-4-yl)pyridin-3-yl)-1H-imidazole-2-carboxamide', 'JNJ-40346527']",C531470,fuzzy_name,icotinib,0.8888888888888888
dr:D11379,Edicotinib hydrochloride,N/A,pubchem:384585357,25230467,[],[],N/A,failed,N/A,0.0
dr:D11383,Blarcamesine,N/A,pubchem:384585361,9882189,"['tetrahydro-N, N-dimethyl-2,2-diphenyl-3-furanmethanamine hydrochloride']","['ANAVEX2-73', 'blarcamesine', 'tetrahydro-N, N-dimethyl-2,2-diphenyl-3-furanmethanamine hydrochloride']",C568535,exact_heading,"tetrahydro-N, N-dimethyl-2,2-diphenyl-3-furanmethanamine hydrochloride",0.0
dr:D11384,Hydromethylthionine mesylate,N/A,pubchem:384585362,N/A,[],[],N/A,failed,N/A,0.0
dr:D11385,Inarigivir soproxil,N/A,pubchem:384585363,24737742,[],[],N/A,failed,N/A,0.0
dr:D11386,Tisagenlecleucel-T,N/A,pubchem:384585364,N/A,[],[],N/A,failed,N/A,0.0
dr:D11398,Frovocimab,N/A,pubchem:384585376,N/A,[],[],N/A,failed,N/A,0.0
dr:D11399,Leronlimab,N/A,pubchem:384585377,N/A,[],[],N/A,failed,N/A,0.0
dr:D11400,Abrocitinib,N/A,pubchem:384585378,78323835,['abrocitinib'],"['N-(cis-3-(Methyl(7H-pyrrolo(2,3-d)pyrimidin-4-yl)amino)cyclobutyl)-1-propanesulfonamide', 'N-(cis-3-(Methyl(7H-pyrrolo(2,3-d)pyrimidin-4-yl)amino)cyclobutyl)-propane-1-sulfonamide', '1-Propanesulfonamide, N-(cis-3-(methyl-7H-pyrrolo(2,3-d)pyrimidin-4-ylamino)cyclobutyl)-', 'PF-04965842', 'abrocitinib']",N/A,failed,N/A,0.0
dr:D11402,Olacaftor,N/A,pubchem:384585380,121250885,[],[],N/A,failed,N/A,0.0
dr:D11403,Asciminib,N/A,pubchem:384585381,72165228,['asciminib'],"['ABL001', 'asciminib hydrochloride', 'asciminib', 'Scemblix']",N/A,failed,N/A,0.0
dr:D11404,Asciminib hydrochloride,N/A,pubchem:384585382,133082086,['asciminib'],"['asciminib', 'ABL001', 'asciminib hydrochloride', 'Scemblix']",N/A,failed,N/A,0.0
dr:D11405,Prabotulinumtoxin A,N/A,pubchem:384585383,N/A,[],[],C542869,fuzzy_name,abobotulinumtoxinA,0.8648648648648649
