kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D09386,SCIO-469,chemical_mesh_c499748,['MAPK14'],['gene_1432']
dr:D09391,telcagepant,chemical_mesh_c525458,['CALCRL'],['gene_10203']
dr:D09535,mirabegron,chemical_mesh_c520025,['ADRB3'],['gene_155']
dr:D09539,1-(((alpha-isobutanoyloxyethoxy)carbonyl)aminomethyl)-1-cyclohexaneacetic acid,chemical_mesh_c493250,"['CACNA2D1', 'CACNA2D2', 'CACNA2D3', 'CACNA2D4', 'SLC6A1']","['gene_781', 'gene_9254', 'gene_55799', 'gene_93589', 'gene_6529']"
dr:D09546,edoxaban,chemical_mesh_c552171,['F10'],['gene_2159']
dr:D09567,ulipristal,chemical_mesh_c094854,['PGR'],['gene_5241']
dr:D09568,naproxen-n-butyl nitrate,chemical_mesh_c111751,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D09569,ezogabine,chemical_mesh_c101866,"['KCNQ1', 'KCNQ2', 'KCNQ3', 'KCNQ4', 'KCNQ5']","['gene_3784', 'gene_3785', 'gene_3786', 'gene_9132', 'gene_56479']"
dr:D09570,bilastine,chemical_mesh_c445659,['HRH1'],['gene_3269']
dr:D09571,onapristone,chemical_mesh_c053238,['PGR'],['gene_5241']
dr:D09572,riociguat,chemical_mesh_c542595,"['GUCY1A1', 'GUCY1B1']","['gene_2982', 'gene_2983']"
dr:D09579,arhalofenate,chemical_mesh_c000593473,['PPARG'],['gene_5468']
dr:D09602,dilmapimod,chemical_mesh_c574213,"['MAPK14', 'MAPK11', 'MAPK13', 'MAPK12']","['gene_1432', 'gene_5600', 'gene_5603', 'gene_6300']"
dr:D09604,dinaciclib,chemical_mesh_c553669,"['CDK1', 'CDK2', 'CDK5', 'CDK9']","['gene_983', 'gene_1017', 'gene_1020', 'gene_1025']"
dr:D09605,1-Deoxynojirimycin,chemical_mesh_d017485,['GAA'],['gene_2548']
dr:D09607,elinogrel,chemical_mesh_c549473,['P2RY12'],['gene_64805']
dr:D09612,eslicarbazepine acetate,chemical_mesh_c416835,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D09618,GSK 1363089,chemical_mesh_c544831,"['KDR', 'MET']","['gene_3791', 'gene_4233']"
dr:D09625,gosogliptin,chemical_mesh_c558848,['DPP4'],['gene_1803']
dr:D09635,linifanib,chemical_mesh_c513486,"['FLT1', 'KDR', 'FLT4', 'PDGFRA', 'PDGFRB', 'CSF1R']","['gene_2321', 'gene_3791', 'gene_2324', 'gene_5156', 'gene_5159', 'gene_1436']"
dr:D09637,BMS201038,chemical_mesh_c473731,['MTTP'],['gene_4547']
dr:D09639,"6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide",chemical_mesh_c543534,"['MAPK14', 'MAPK11', 'MAPK13', 'MAPK12']","['gene_1432', 'gene_5600', 'gene_5603', 'gene_6300']"
dr:D09640,marizomib,chemical_mesh_c475865,"['PSMB1', 'PSMB2', 'PSMB5']","['gene_5689', 'gene_5690', 'gene_5693']"
dr:D09664,saracatinib,chemical_mesh_c515233,"['ABL1', 'SRC']","['gene_25', 'gene_6714']"
dr:D09666,AZD 6244,chemical_mesh_c517975,"['MAP2K1', 'MAP2K2']","['gene_5604', 'gene_5605']"
dr:D09671,sotrastaurin,chemical_mesh_c543528,"['PRKCD', 'PRKCE', 'PRKCH', 'PRKCQ']","['gene_5580', 'gene_5581', 'gene_5583', 'gene_5588']"
dr:D09673,tafamidis,chemical_mesh_c547076,['TTR'],['gene_7276']
dr:D09676,tecarfarin,chemical_mesh_c547288,['VKORC1'],['gene_79001']
dr:D09683,tivozanib,chemical_mesh_c553176,"['FLT1', 'KDR', 'FLT4']","['gene_2321', 'gene_3791', 'gene_2324']"
dr:D09684,BG 9928,chemical_mesh_c505954,['ADORA1'],['gene_134']
dr:D09687,ulipristal acetate,chemical_mesh_c555622,['PGR'],['gene_5241']
dr:D09689,ARRY-334543,chemical_mesh_c000595244,"['EGFR', 'ERBB2', 'ERBB4']","['gene_1956', 'gene_2064', 'gene_2066']"
dr:D09692,veliparib,chemical_mesh_c521013,"['PARP1', 'PARP2', 'PARP3', 'PARP4']","['gene_142', 'gene_10038', 'gene_10039', 'gene_143']"
dr:D09695,NBI 77860,chemical_mesh_c556497,['CRHR1'],['gene_1394']
dr:D09696,vilanterol,chemical_mesh_c550468,['ADRB2'],['gene_154']
dr:D09705,bepotastine,chemical_mesh_c108476,['HRH1'],['gene_3269']
dr:D09708,dalcetrapib,chemical_mesh_c411602,['CETP'],['gene_1071']
dr:D09717,"2-(2-furanyl)-7-(2-(4-(4-(2-methoxyethoxy)phenyl)-1-piperazinyl)ethyl)-7H-pyrazolo(4,3-e)(1,2,4)triazolo(1,5-c)pyrimidine-5-amine",chemical_mesh_c539997,['ADORA2A'],['gene_135']
dr:D09730,olaparib,chemical_mesh_c531550,"['PARP1', 'PARP2']","['gene_142', 'gene_10038']"
dr:D09755,cabazitaxel,chemical_mesh_c552428,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D09757,terikalant,chemical_mesh_c063899,"['KCNH2', 'KCNQ1', 'KCNJ12']","['gene_3757', 'gene_3784', 'gene_3768']"
dr:D09758,ambasilide,chemical_mesh_c075113,"['KCNH2', 'KCNQ1']","['gene_3757', 'gene_3784']"
dr:D09765,vorapaxar,chemical_mesh_c530299,['F2R'],['gene_2149']
dr:D09774,RS 5186,chemical_mesh_c055806,['TBXA2R'],['gene_6915']
dr:D09779,emiglitate,chemical_mesh_c045622,"['GAA', 'GANC', 'MGAM']","['gene_2548', 'gene_2595', 'gene_8972']"
dr:D09780,anagliptin,chemical_mesh_c583175,['DPP4'],['gene_1803']
dr:D09783,tofacitinib,chemical_mesh_c479163,"['JAK1', 'JAK2', 'JAK3', 'TYK2']","['gene_3716', 'gene_3717', 'gene_3718', 'gene_7297']"
dr:D09784,3'-(2-amino-1-hydroxyethyl)-4'-fluoromethanesulfonanilide,chemical_mesh_c092989,['ADRA1A'],['gene_148']
dr:D09786,FYX-051,chemical_mesh_c504882,['XDH'],['gene_7498']
dr:D09789,NKY 722,chemical_mesh_c058351,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D09835,TAK 147,chemical_mesh_c099872,['ACHE'],['gene_43']
dr:D09838,AL 3264,chemical_mesh_c080363,['HRH1'],['gene_3269']
dr:D09847,Medigoxin,chemical_mesh_d008520,"['ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['gene_476', 'gene_477', 'gene_478', 'gene_480']"
dr:D09850,TMK 688,chemical_mesh_c087493,['ALOX5'],['gene_240']
dr:D09864,amuvatinib,chemical_mesh_c521047,"['KIT', 'AXL', 'MET']","['gene_3815', 'gene_558', 'gene_4233']"
dr:D09866,E 5555,chemical_mesh_c540445,['F2R'],['gene_2149']
dr:D09869,BMS 708163,chemical_mesh_c554092,"['PSEN1', 'PSENEN', 'NCSTN', 'APH1A']","['gene_5663', 'gene_55851', 'gene_23385', 'gene_51107']"
dr:D09876,cariprazine,chemical_mesh_c533287,"['DRD2', 'HTR1A', 'HTR2A']","['gene_1813', 'gene_3350', 'gene_3356']"
dr:D09878,cenicriviroc,chemical_mesh_c506967,"['CCR5', 'CCR2']","['gene_1234', 'gene_729230']"
dr:D09883,dacomitinib,chemical_mesh_c525726,"['EGFR', 'ERBB2', 'ERBB4']","['gene_1956', 'gene_2064', 'gene_2066']"
dr:D09890,alpha-((5-fluoro-2-methoxyphenyl)methyl)-alpha-(tetrahydro-2H-pyran-4-yl)-2-morpholinemethanol,chemical_mesh_c568831,['SLC6A2'],['gene_6530']
dr:D09893,eliglustat,chemical_mesh_c522917,['UGCG'],['gene_7357']
dr:D09899,erteberel,chemical_mesh_c000592024,['ESR2'],['gene_2100']
dr:D09903,AH 111585,chemical_mesh_c530281,"['ITGAV', 'ITGB3', 'ITGB5']","['gene_3685', 'gene_3690', 'gene_3693']"
dr:D09913,iniparib,chemical_mesh_c090712,['PARP1'],['gene_142']
dr:D09915,irosustat,chemical_mesh_c520511,['STS'],['gene_412']
dr:D09916,ivacaftor,chemical_mesh_c545203,['CFTR'],['gene_1080']
dr:D09917,latrepirdine,chemical_mesh_c010119,"['ACHE', 'GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D']","['gene_43', 'gene_2902', 'gene_2903', 'gene_2904', 'gene_2905', 'gene_2906']"
dr:D09919,lenvatinib,chemical_mesh_c531958,"['FLT1', 'KDR', 'FLT4', 'FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'RET']","['gene_2321', 'gene_3791', 'gene_2324', 'gene_2260', 'gene_2263', 'gene_2261', 'gene_2264', 'gene_5979']"
dr:D09921,lesinurad,chemical_mesh_c000593471,"['SLC22A12', 'SLC22A11']","['gene_116085', 'gene_55867']"
dr:D09923,1-(1-(3-((6-chloronaphthalen-2-yl)sulfonyl)-2-hydroxypropanoyl)piperidin-4-yl)tetrahydropyrimidin-2(1H)-one,chemical_mesh_c553657,['F10'],['gene_2159']
dr:D09925,"3-(8-amino-1-(2-phenylquinolin-7-yl)imidazo(1,5-a)pyrazin-3-yl)-1-methylcyclobutanol",chemical_mesh_c551528,['IGF1R'],['gene_3480']
dr:D09931,"N-((2-(4'-(2-(methylsulfonyl)amino)ethyl)(1,1'-biphenyl)-4-yl)propyl)-2-propanesulfonamide",chemical_mesh_c512030,"['GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']","['gene_2890', 'gene_2891', 'gene_2892', 'gene_2893']"
dr:D09933,ATI 7505,chemical_mesh_c517618,['HTR4'],['gene_3360']
dr:D09935,navitoclax,chemical_mesh_c528561,"['BCL2L1', 'BCL2L2', 'MCL1', 'BCL2A1']","['gene_598', 'gene_599', 'gene_4170', 'gene_597']"
dr:D09950,ponatinib,chemical_mesh_c545373,['ABL1'],['gene_25']
dr:D09953,pridopidine,chemical_mesh_c483720,['DRD2'],['gene_1813']
dr:D09955,quizartinib,chemical_mesh_c544967,['FLT3'],['gene_2322']
dr:D09959,ruxolitinib,chemical_mesh_c540383,"['JAK1', 'JAK2']","['gene_3716', 'gene_3717']"
dr:D09964,almorexant,chemical_mesh_c519150,"['HCRTR1', 'HCRTR2']","['gene_3061', 'gene_3062']"
dr:D09972,telapristone acetate,chemical_mesh_c461063,['PGR'],['gene_5241']
dr:D09973,telotristat,chemical_mesh_c000592493,"['TPH1', 'TPH2']","['gene_7166', 'gene_121278']"
dr:D09978,"6-((4-ethylphenyl)methyl)-3',4',5',6'-tetrahydro-6'-(hydroxymethyl)spiro(isobenzofuran-1(3H),2'-(2H)pyran)-3',4',5'-triol",chemical_mesh_c575086,['SLC5A2'],['gene_6524']
dr:D09981,ulimorelin,chemical_mesh_c528884,['GHSR'],['gene_2693']
dr:D09992,HhAntag691,chemical_mesh_c538724,['SMO'],['gene_6608']
dr:D09994,selexipag,chemical_mesh_c523468,['PTGIR'],['gene_5739']
dr:D10004,"3-(2-(2-tert-butylphenylaminooxalyl)aminopropionylamino)-4-oxo-5-(2,3,5,6-tetrafluorophenoxy)pentanoic acid",chemical_mesh_c487112,['CASP1'],['gene_834']
dr:D10006,SR 46349B,chemical_mesh_c076033,['HTR2A'],['gene_3356']
dr:D10013,indibulin,chemical_mesh_c419187,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D10020,olodaterol,chemical_mesh_c549647,['ADRB2'],['gene_154']
dr:D10022,pexacerfont,chemical_mesh_c542342,['CRHR1'],['gene_1394']
dr:D10027,udenafil,chemical_mesh_c419664,['PDE5A'],['gene_8654']
dr:D10029,verubulin,chemical_mesh_c522974,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D10055,remogliflozin etabonate,chemical_mesh_c532127,['SLC5A2'],['gene_6524']
dr:D10060,abexinostat,chemical_mesh_c512352,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC5', 'HDAC6', 'HDAC7', 'HDAC8', 'HDAC9', 'HDAC10', 'HDAC11']","['gene_3065', 'gene_3066', 'gene_8841', 'gene_9759', 'gene_10014', 'gene_10013', 'gene_51564', 'gene_55869', 'gene_9734', 'gene_83933', 'gene_79885']"
dr:D10062,cabozantinib,chemical_mesh_c558660,"['KDR', 'MET', 'AXL']","['gene_3791', 'gene_4233', 'gene_558']"
dr:D10064,dabrafenib,chemical_mesh_c561627,['BRAF'],['gene_673']
dr:D10069,"3-(3-tert-butylsulfanyl-1-(4-(6-ethoxypyridin-3-yl)benzyl)-5-(5-methylpyridin-2-ylmethoxy)-1H-indol-2-yl)-2,2-dimethylpropionic acid",chemical_mesh_c552410,['ALOX5AP'],['gene_241']
dr:D10079,rucaparib,chemical_mesh_c531549,"['PARP1', 'PARP2', 'PARP3']","['gene_142', 'gene_10038', 'gene_10039']"
dr:D10082,suvorexant,chemical_mesh_c551624,"['HCRTR1', 'HCRTR2']","['gene_3061', 'gene_3062']"
dr:D10085,MLN 8237,chemical_mesh_c550258,['AURKA'],['gene_6790']
dr:D10087,alisporivir,chemical_mesh_c499715,['PPIA'],['gene_5478']
dr:D10088,"1-(3,4-dichlorophenyl)-3-azabicyclo-(3.1.0)hexane hydrochloride",chemical_mesh_c474071,"['SLC6A4', 'SLC6A2', 'SLC6A3']","['gene_6532', 'gene_6530', 'gene_6531']"
dr:D10090,amonafide,chemical_mesh_c037020,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D10102,crenolanib,chemical_mesh_c577197,"['FLT3', 'PDGFRA', 'PDGFRB']","['gene_2322', 'gene_5156', 'gene_5159']"
dr:D10110,delanzomib,chemical_mesh_c527966,"['PSMB1', 'PSMB5']","['gene_5689', 'gene_5693']"
dr:D10111,Mecamylamine,chemical_mesh_d008464,"['CHRNA4', 'CHRNB2']","['gene_1137', 'gene_1141']"
dr:D10119,sonidegib,chemical_mesh_c561435,['SMO'],['gene_6608']
dr:D10121,evacetrapib,chemical_mesh_c568301,['CETP'],['gene_1071']
dr:D10125,"3-hydroxy-17-(1H-benzimidazole-1-yl)androsta-5,16-diene",chemical_mesh_c500627,['CYP17A1'],['gene_1586']
dr:D10126,STA 9090,chemical_mesh_c533237,"['HSP90AA1', 'HSP90AB1', 'HSP90B1']","['gene_3320', 'gene_3326', 'gene_7184']"
dr:D10128,6-(4-(3-(2-methylpyrrolidin-1-yl)propoxy)phenyl)-2H-pyridazin-3-one,chemical_mesh_c561238,['HRH3'],['gene_11255']
dr:D10130,ixazomib,chemical_mesh_c548400,['PSMB5'],['gene_5693']
dr:D10134,lumacaftor,chemical_mesh_c569105,['CFTR'],['gene_1080']
dr:D10135,macitentan,chemical_mesh_c533860,"['EDNRA', 'EDNRB']","['gene_1909', 'gene_1910']"
dr:D10136,"R-1,1,1-trifluoro-4-(5-fluoro-2,3-dihydrobenzofuran-7-yl)-4-methyl-2-(((2-methyl-5-quinolyl)amino)methyl)pentan-2-ol",chemical_mesh_c546413,['NR3C1'],['gene_2908']
dr:D10138,regorafenib,chemical_mesh_c559147,"['FLT1', 'KDR', 'FLT4', 'TEK', 'PDGFRB', 'FGFR1', 'KIT', 'RET', 'RAF1', 'BRAF']","['gene_2321', 'gene_3791', 'gene_2324', 'gene_7010', 'gene_5159', 'gene_2260', 'gene_3815', 'gene_5979', 'gene_5894', 'gene_673']"
dr:D10140,niraparib,chemical_mesh_c545685,"['PARP1', 'PARP2']","['gene_142', 'gene_10038']"
dr:D10141,oclacitinib,chemical_mesh_c588062,['JAK1'],['gene_3716']
dr:D10146,orteronel,chemical_mesh_c571806,['CYP17A1'],['gene_1586']
dr:D10154,ON 01910,chemical_mesh_c507134,['PLK1'],['gene_5347']
dr:D10158,safinamide,chemical_mesh_c092797,['MAOB'],['gene_4129']
dr:D10164,sepantronium,chemical_mesh_c523798,['BIRC5'],['gene_332']
dr:D10172,teriflunomide,chemical_mesh_c527525,['DHODH'],['gene_1723']
dr:D10173,ARQ 197,chemical_mesh_c551661,['MET'],['gene_4233']
dr:D10174,tozadenant,chemical_mesh_c000593256,['ADORA2A'],['gene_135']
dr:D10175,trametinib,chemical_mesh_c560077,"['MAP2K1', 'MAP2K2']","['gene_5604', 'gene_5605']"
dr:D10178,trelagliptin,chemical_mesh_c000595449,['DPP4'],['gene_1803']
dr:D10180,GSK573719,chemical_mesh_c573971,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D10182,BI 6727,chemical_mesh_c541363,['PLK1'],['gene_5347']
dr:D10186,"(4-(3-fluoro-5-trifluoromethylpyridin-2-yl)piperazin-1-yl)(5-methanesulfonyl-2-(2,2,2-trifluoro-1-methylethoxy)phenyl)methanone",chemical_mesh_c550631,['SLC6A9'],['gene_6536']
dr:D10189,"2-(1H-indazol-4-yl)-6-(4-methanesulfonylpiperazin-1-ylmethyl)-4-morpholin-4-ylthieno(3,2-d)pyrimidine",chemical_mesh_c532162,"['PIK3CA', 'PIK3CB', 'PIK3CD']","['gene_5290', 'gene_5291', 'gene_5293']"
dr:D10196,ipragliflozin,chemical_mesh_c572941,['SLC5A2'],['gene_6524']
dr:D10202,bafetinib,chemical_mesh_c506918,"['ABL1', 'LYN']","['gene_25', 'gene_4067']"
dr:D10218,enzalutamide,chemical_mesh_c540278,['AR'],['gene_367']
dr:D10219,"5-(2-((6-(2,2-difluoro-2-phenylethoxy)hexyl)amino)-1-hydroxyethyl)-8-hydroxyquinolin-2(1H)-one",chemical_mesh_c576952,['ADRB2'],['gene_154']
dr:D10221,ostarine,chemical_mesh_c547106,['AR'],['gene_367']
dr:D10222,CP 4126,chemical_mesh_c538828,['RRM1'],['gene_6240']
dr:D10223,ibrutinib,chemical_mesh_c551803,['BTK'],['gene_695']
dr:D10229,masitinib,chemical_mesh_c526575,['KIT'],['gene_3815']
dr:D10230,quifenadine,chemical_mesh_c014742,['HRH1'],['gene_3269']
dr:D10306,avatrombopag,chemical_mesh_c533238,['MPL'],['gene_4352']
dr:D10308,baricitinib,chemical_mesh_c000596027,"['JAK1', 'JAK2']","['gene_3716', 'gene_3717']"
dr:D10309,brexpiprazole,chemical_mesh_c000591922,"['DRD2', 'HTR1A', 'HTR2A']","['gene_1813', 'gene_3350', 'gene_3356']"
dr:D10313,ertugliflozin,chemical_mesh_c570288,['SLC5A2'],['gene_6524']
dr:D10315,N-(cyanomethyl)-4-(2-((4-(4-morpholinyl)phenyl)amino)-4-pyrimidinyl)benzamide,chemical_mesh_c546012,"['JAK1', 'JAK2']","['gene_3716', 'gene_3717']"
dr:D10317,"2-(2,5-difluorophenyl)-5-(2-(methylsulfonyl)-2,6-dihydropyrrolo(3,4-c)pyrazol-5(4H)-yl)tetrahydro-2H-pyran-3-amine",chemical_mesh_c587539,['DPP4'],['gene_1803']
dr:D10318,ONX 0912,chemical_mesh_c554738,['PSMB5'],['gene_5693']
dr:D10321,quisinostat,chemical_mesh_c541788,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC5', 'HDAC6', 'HDAC7', 'HDAC8', 'HDAC9', 'HDAC10', 'HDAC11']","['gene_3065', 'gene_3066', 'gene_8841', 'gene_9759', 'gene_10014', 'gene_10013', 'gene_51564', 'gene_55869', 'gene_9734', 'gene_83933', 'gene_79885']"
dr:D10324,IPI-926,chemical_mesh_c541444,['SMO'],['gene_6608']
dr:D10330,N-(3-fluorophenyl)-1-((4-(((3S)-3-methyl-1-piperazinyl)methyl)phenyl)acetyl)-4-piperidinamine,chemical_mesh_c541863,['MLNR'],['gene_2862']
dr:D10336,TAK-875,chemical_mesh_c557331,['FFAR1'],['gene_2864']
dr:D10338,lasmiditan,chemical_mesh_c554777,['HTR1F'],['gene_3355']
dr:D10345,MK-6096,chemical_mesh_c573816,"['HCRTR1', 'HCRTR2']","['gene_3061', 'gene_3062']"
dr:D10365,LY2784544,chemical_mesh_c581039,['JAK2'],['gene_3717']
dr:D10367,etirinotecan pegol,chemical_mesh_c581703,['TOP1'],['gene_7150']
dr:D10372,palbociclib,chemical_mesh_c500026,"['CDK4', 'CDK6']","['gene_1019', 'gene_1021']"
dr:D10383,DOXO-EMCH,chemical_mesh_c575867,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D10387,danirixin,chemical_mesh_c581951,['CXCR2'],['gene_3579']
dr:D10397,LY2603618,chemical_mesh_c582547,['CHEK1'],['gene_1111']
dr:D10403,eluxadoline,chemical_mesh_c583636,"['OPRM1', 'OPRD1', 'OPRK1']","['gene_4988', 'gene_4985', 'gene_4986']"
dr:D10405,cobimetinib,chemical_mesh_c574276,"['MAP2K1', 'MAP2K2']","['gene_5604', 'gene_5605']"
dr:D10413,pevonedistat,chemical_mesh_c539933,['NAE1'],['gene_8883']
dr:D10426,"N-(2,3-dihydroxypropyl)-1-((2-fluoro-4-iodophenyl)amino)isonicotinamide",chemical_mesh_c550600,"['MAP2K1', 'MAP2K2']","['gene_5604', 'gene_5605']"
dr:D10436,"6'-fluoro-4',9'-dihydro-N,N-dimethyl-4-phenylspiro(cyclohexane-1,1'(3'H)-pyrano(3,4-b)indol)-4-amine",chemical_mesh_c000589289,"['OPRL1', 'OPRM1']","['gene_4987', 'gene_4988']"
dr:D10437,LY-2157299,chemical_mesh_c557799,['TGFBR1'],['gene_7046']
dr:D10441,BOL 303259-X,chemical_mesh_c568859,['PTGFR'],['gene_5737']
dr:D10450,alectinib,chemical_mesh_c582670,['ALK'],['gene_238']
dr:D10459,empagliflozin,chemical_mesh_c570240,['SLC5A2'],['gene_6524']
dr:D10463,K-115,chemical_mesh_c584679,"['ROCK1', 'ROCK2']","['gene_6093', 'gene_9475']"
dr:D10466,1-(5-(2-fluorophenyl)-1-(pyridin-3-ylsulfonyl)-1H-pyrrol-3-yl)-N-methylmethanamine,chemical_mesh_c552956,"['ATP4A', 'ATP4B']","['gene_495', 'gene_496']"
dr:D10471,idraparinux,chemical_mesh_c479958,['F10'],['gene_2159']
dr:D10479,naloxegol,chemical_mesh_c000589308,['OPRM1'],['gene_4988']
dr:D10481,nintedanib,chemical_mesh_c530716,"['FLT1', 'KDR', 'FLT4', 'PDGFRA', 'PDGFRB', 'FGFR1', 'FGFR2', 'FGFR3']","['gene_2321', 'gene_3791', 'gene_2324', 'gene_5156', 'gene_5159', 'gene_2260', 'gene_2263', 'gene_2261']"
dr:D10487,rivipansel,chemical_mesh_c553182,['SELE'],['gene_6401']
dr:D10502,LC15-0444,chemical_mesh_c534891,['DPP4'],['gene_1803']
dr:D10528,Aldosterone,chemical_mesh_d000450,['NR3C2'],['gene_4306']
dr:D10529,Paraoxon,chemical_mesh_d010261,['ACHE'],['gene_43']
dr:D10543,"1-(4-((2-(2-aminopyrimidin-5-yl)-7-methyl-4-morpholinothieno(3,2-d)pyrimidin-6-yl)methyl)piperazin-1-yl)-2-hydroxypropan-1-one",chemical_mesh_c569670,"['PIK3CA', 'PIK3CB', 'PIK3CD', 'MTOR']","['gene_5290', 'gene_5291', 'gene_5293', 'gene_2475']"
dr:D10545,batefenterol,chemical_mesh_c588122,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'ADRB2']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133', 'gene_154']"
dr:D10551,ceritinib,chemical_mesh_c586847,['ALK'],['gene_238']
dr:D10552,dactolisib,chemical_mesh_c531198,"['PIK3CA', 'PIK3CB', 'PIK3CD', 'MTOR']","['gene_5290', 'gene_5291', 'gene_5293', 'gene_2475']"
dr:D10555,duvelisib,chemical_mesh_c586691,"['PIK3CD', 'PIK3CG']","['gene_5293', 'gene_5294']"
dr:D10556,fimasartan,chemical_mesh_c558933,['AGTR1'],['gene_185']
dr:D10560,idelalisib,chemical_mesh_c552946,['PIK3CD'],['gene_5293']
dr:D10562,macimorelin,chemical_mesh_c582727,['GHSR'],['gene_2693']
dr:D10584,NVP-BKM120,chemical_mesh_c571178,"['PIK3CA', 'PIK3CB', 'PIK3CD']","['gene_5290', 'gene_5291', 'gene_5293']"
dr:D10585,"2-((2-(1H-pyrrolo(2,3-b)pyridin-3-yl)pyrimidin-4-yl)amino)-2-methyl-N-(2,2,2-trifluoroethyl)butanamide",chemical_mesh_c000596981,['JAK3'],['gene_3718']
dr:D10593,roxadustat,chemical_mesh_c584543,"['EGLN1', 'EGLN2', 'EGLN3']","['gene_54583', 'gene_112398', 'gene_112399']"
dr:D10604,binimetinib,chemical_mesh_c581313,"['MAP2K1', 'MAP2K2']","['gene_5604', 'gene_5605']"
dr:D10613,N-(2-(pyridin-3-ylmethyl)-1-azabicyclo(2.2.2)oct-3-yl)-1-benzofuran-2-carboxamide,chemical_mesh_c543641,['CHRNA7'],['gene_1139']
dr:D10618,defactinib,chemical_mesh_c584510,['PTK2B'],['gene_2185']
dr:D10633,finerenone,chemical_mesh_c576501,['NR3C2'],['gene_4306']
dr:D10635,gedatolisib,chemical_mesh_c549060,"['PIK3CA', 'PIK3CB', 'PIK3CD', 'MTOR']","['gene_5290', 'gene_5291', 'gene_5293', 'gene_2475']"
dr:D10636,glasdegib,chemical_mesh_c000592580,['SMO'],['gene_6608']
dr:D10641,ipatasertib,chemical_mesh_c583616,"['AKT1', 'AKT2', 'AKT3']","['gene_207', 'gene_208', 'gene_10000']"
dr:D10646,"5-(2,4-dihydroxy-5-isopropylphenyl)-4-(4-morpholin-4-ylmethylphenyl)isoxazole-3-carboxylic acid ethylamide",chemical_mesh_c528044,"['HSP90AA1', 'HSP90AB1', 'HSP90B1']","['gene_3320', 'gene_3326', 'gene_7184']"
dr:D10658,ralimetinib,chemical_mesh_c580958,"['MAPK14', 'MAPK11', 'MAPK13', 'MAPK12']","['gene_1432', 'gene_5600', 'gene_5603', 'gene_6300']"
dr:D10660,relamorelin,chemical_mesh_c000593860,['GHSR'],['gene_2693']
dr:D10661,ricolinostat,chemical_mesh_c572255,['HDAC6'],['gene_10013']
dr:D10662,rimegepant sulfate,chemical_mesh_c578443,['CALCRL'],['gene_10203']
dr:D10664,pradigastat,chemical_mesh_c000594809,['DGAT1'],['gene_8694']
dr:D10669,"(2S,3R,4R,5S,6R)-2-(4-chloro-3-(4-ethoxybenzyl)phenyl)-6-(methylthio)tetrahydro-2H-pyran-3,4,5-triol",chemical_mesh_c575681,"['SLC5A1', 'SLC5A2']","['gene_6523', 'gene_6524']"
dr:D10671,LY2940680,chemical_mesh_c581399,['SMO'],['gene_6608']
dr:D10674,GSK2141795,chemical_mesh_c000595149,"['AKT1', 'AKT2', 'AKT3']","['gene_207', 'gene_208', 'gene_10000']"
